Date,Symbol,Open,High,Low,Close,Adj Close,Volume,VWAP
30-08-2017,TCS,1240.5,1245,1230.050049,1242.275024,1100.945801,970782,1239.108358
31-08-2017,TCS,1242.5,1252.199951,1233.324951,1248.175049,1106.174805,1784664,1244.56665
01-09-2017,TCS,1240,1249.025024,1218.275024,1228.224976,1088.494385,1702330,1231.841675
04-09-2017,TCS,1226.550049,1230.5,1219,1228.099976,1088.383789,1062544,1225.866659
05-09-2017,TCS,1230,1245,1218.525024,1242.175049,1100.857666,1165994,1235.233358
06-09-2017,TCS,1234.074951,1237.425049,1225,1226.599976,1087.054321,1228764,1229.675008
07-09-2017,TCS,1229,1234.199951,1225.525024,1230.050049,1090.111816,870636,1229.925008
08-09-2017,TCS,1226.875,1237,1226.275024,1235.300049,1094.764648,1021134,1232.858358
11-09-2017,TCS,1235.599976,1241.474976,1225,1227.224976,1087.608398,732764,1231.233317
12-09-2017,TCS,1236.949951,1248.5,1228.5,1244.224976,1102.674194,1396460,1240.408325
13-09-2017,TCS,1250,1265.824951,1237.599976,1244.599976,1103.006714,1278980,1249.341634
14-09-2017,TCS,1241,1248.800049,1235.949951,1243.474976,1102.009277,1081510,1242.741659
15-09-2017,TCS,1249.5,1258.5,1242.5,1253.025024,1110.473145,2944072,1251.341675
18-09-2017,TCS,1252.474976,1259.474976,1244.625,1249.525024,1107.371094,726600,1251.208333
19-09-2017,TCS,1252.5,1252.5,1245.75,1249.125,1107.016602,782754,1249.125
20-09-2017,TCS,1257,1257,1237.150024,1246.775024,1104.934448,1334642,1246.975016
21-09-2017,TCS,1245.525024,1270.5,1240,1262.449951,1118.825806,2438740,1257.649984
22-09-2017,TCS,1259.949951,1263.449951,1246,1251.800049,1109.387451,2435396,1253.75
25-09-2017,TCS,1248.275024,1267,1246.375,1255.375,1112.555786,1599558,1256.25
26-09-2017,TCS,1255,1263.199951,1233,1237.324951,1096.559326,1449230,1244.508301
27-09-2017,TCS,1245,1256.099976,1236.875,1247.5,1105.576294,2010356,1246.824992
28-09-2017,TCS,1247.349976,1257,1226,1238.224976,1097.356689,4332866,1240.408325
29-09-2017,TCS,1239.5,1242,1210.75,1217.974976,1079.410278,1985014,1223.574992
03-10-2017,TCS,1220,1227.150024,1213.525024,1224.224976,1084.949341,1923006,1221.633341
04-10-2017,TCS,1224.800049,1227,1212.5,1221.150024,1082.224121,1300778,1220.216675
05-10-2017,TCS,1220.5,1221.724976,1212.199951,1214.800049,1076.597168,1684686,1216.241659
06-10-2017,TCS,1215,1227.5,1214.025024,1223.324951,1084.151978,1389188,1221.616658
09-10-2017,TCS,1220.525024,1233.974976,1220.525024,1227.050049,1087.453247,1773616,1227.18335
10-10-2017,TCS,1227.5,1234.974976,1225.625,1229.625,1089.735229,1222010,1230.074992
11-10-2017,TCS,1230,1257.224976,1228.375,1250.175049,1107.947388,1527746,1245.258342
12-10-2017,TCS,1256.5,1277.5,1253.5,1274.099976,1129.150391,5006356,1268.366659
13-10-2017,TCS,1274.099976,1304.474976,1261.5,1279.300049,1133.759155,4066320,1281.758342
16-10-2017,TCS,1277.525024,1295,1277.525024,1292.199951,1145.191406,1218590,1288.241658
17-10-2017,TCS,1292.5,1307.474976,1288.775024,1297.275024,1149.688965,1443016,1297.841675
18-10-2017,TCS,1297.5,1306.824951,1290,1293.300049,1146.166382,1514144,1296.708333
19-10-2017,TCS,1296,1297.900024,1285.5,1291.949951,1144.969604,86822,1291.783325
23-10-2017,TCS,1292,1314.5,1273.724976,1293.949951,1146.74231,1886088,1294.058309
24-10-2017,TCS,1310,1310.449951,1284.525024,1289.199951,1142.532227,1339020,1294.724975
25-10-2017,TCS,1289.25,1307,1277.5,1279.949951,1137.422974,1105106,1288.149984
26-10-2017,TCS,1267.550049,1284.574951,1258.949951,1269.425049,1128.069824,3007552,1270.983317
27-10-2017,TCS,1269,1296.574951,1265.150024,1292.150024,1148.264648,1409270,1284.625
30-10-2017,TCS,1293,1310,1290.849976,1308.099976,1162.438354,1137252,1302.983317
31-10-2017,TCS,1300.650024,1320,1300.650024,1312,1165.903809,1592634,1310.883341
01-11-2017,TCS,1312,1313.425049,1289.425049,1301.425049,1156.506226,741882,1301.425049
02-11-2017,TCS,1304.25,1337,1303.375,1313.074951,1166.858887,1468422,1317.81665
03-11-2017,TCS,1316.199951,1318.349976,1301.400024,1310.050049,1164.171387,666886,1309.93335
06-11-2017,TCS,1310,1335.900024,1305.875,1332.775024,1184.365479,1377000,1324.850016
07-11-2017,TCS,1335,1384,1333.025024,1355.025024,1204.138184,2696892,1357.350016
08-11-2017,TCS,1361.5,1379.5,1359.125,1367.5,1215.223511,1402252,1368.708333
09-11-2017,TCS,1375,1375,1359.650024,1368.199951,1215.845825,1152432,1367.616658
10-11-2017,TCS,1361.099976,1363,1346.675049,1354.375,1203.560547,1356566,1354.68335
13-11-2017,TCS,1351.025024,1388.699951,1351.025024,1379.474976,1225.865479,1496996,1373.06665
14-11-2017,TCS,1378.275024,1378.275024,1353.75,1357.300049,1206.159424,1657252,1363.108358
15-11-2017,TCS,1353,1377.5,1350.675049,1352.650024,1202.027344,6670834,1360.275024
16-11-2017,TCS,1355,1381.5,1343.474976,1373.324951,1220.399902,1653482,1366.099976
17-11-2017,TCS,1374.050049,1374.050049,1351.800049,1353.650024,1202.916382,1325464,1359.833374
20-11-2017,TCS,1357.5,1363.449951,1347.650024,1351.724976,1201.205688,1014498,1354.274984
21-11-2017,TCS,1350.5,1350.5,1333,1336.474976,1187.653687,1527740,1339.991659
22-11-2017,TCS,1336.5,1354.849976,1336.199951,1340.324951,1191.074829,1822624,1343.791626
23-11-2017,TCS,1340.5,1346.5,1334.5,1340.625,1191.341553,793470,1340.541667
24-11-2017,TCS,1341,1351.449951,1336.550049,1344.025024,1194.363281,2287512,1344.008341
27-11-2017,TCS,1344,1347.949951,1331.099976,1342.925049,1193.385132,1856786,1340.658325
28-11-2017,TCS,1343,1351.199951,1335,1342.650024,1193.140869,911716,1342.949992
29-11-2017,TCS,1338.75,1346.5,1325,1329.074951,1181.077515,1447532,1333.524984
30-11-2017,TCS,1326.824951,1333.474976,1311.5,1318.5,1171.680054,4299962,1321.158325
01-12-2017,TCS,1317.5,1334,1310.75,1314.974976,1168.547852,1031144,1319.908325
04-12-2017,TCS,1311,1329.25,1301.474976,1316.175049,1169.614258,1259104,1315.633342
05-12-2017,TCS,1315.5,1325.849976,1314.074951,1317.775024,1171.035767,1167914,1319.233317
06-12-2017,TCS,1318,1322.5,1306.425049,1316.650024,1170.036255,1407518,1315.191691
07-12-2017,TCS,1316.150024,1322.974976,1307.5,1308.625,1162.904663,1326300,1313.033325
08-12-2017,TCS,1309,1322.5,1298.5,1300.75,1155.906616,1385548,1307.25
11-12-2017,TCS,1304.175049,1336.324951,1304.175049,1330.550049,1182.388672,1008002,1323.68335
12-12-2017,TCS,1330.5,1331,1303.699951,1306.074951,1160.63855,1882246,1313.591634
13-12-2017,TCS,1305.699951,1325.724976,1300.5,1314.199951,1167.859009,2961458,1313.474976
14-12-2017,TCS,1316,1316,1265.550049,1278.900024,1136.48999,5504150,1286.816691
15-12-2017,TCS,1281.875,1292.224976,1268.425049,1272.800049,1131.06897,2718138,1277.816691
18-12-2017,TCS,1268.5,1294.474976,1247.175049,1290.25,1146.575928,2180664,1277.300008
19-12-2017,TCS,1288,1298.900024,1282.349976,1287.650024,1144.265381,1801952,1289.633341
20-12-2017,TCS,1291,1296.375,1275.324951,1294.474976,1150.330444,1577570,1288.724976
21-12-2017,TCS,1293.5,1304,1290.025024,1297.849976,1153.329834,1293648,1297.291667
22-12-2017,TCS,1302,1331.949951,1295.099976,1323.375,1176.012207,3665664,1316.808309
26-12-2017,TCS,1343,1344.875,1315.800049,1324.724976,1177.21167,2175786,1328.466675
27-12-2017,TCS,1324.724976,1329.25,1305.25,1309.949951,1164.082275,739284,1314.81665
28-12-2017,TCS,1304.400024,1326.75,1302.824951,1313.474976,1167.214844,2605088,1314.349976
29-12-2017,TCS,1311.550049,1354.449951,1309.275024,1350.599976,1200.206055,2609542,1338.108317
01-01-2018,TCS,1341.150024,1347.400024,1317.5,1322.800049,1175.501465,1351760,1329.233358
02-01-2018,TCS,1330,1334.800049,1310.099976,1315.599976,1169.103149,1920290,1320.166667
03-01-2018,TCS,1316,1334.5,1315.599976,1319.324951,1172.41333,1257120,1323.141642
04-01-2018,TCS,1325,1331,1320,1328.550049,1180.611084,913082,1326.516683
05-01-2018,TCS,1325,1349.75,1325,1344.599976,1194.873901,1153706,1339.783325
08-01-2018,TCS,1350,1363.425049,1340.925049,1357.199951,1206.070679,1242220,1353.850016
09-01-2018,TCS,1357.5,1360.5,1338.275024,1354.5,1203.671265,2149396,1351.091675
10-01-2018,TCS,1355.5,1408,1347.324951,1403.300049,1247.037598,3365850,1386.208333
11-01-2018,TCS,1405,1410.949951,1391.099976,1395.25,1239.883789,2520744,1399.099976
12-01-2018,TCS,1402.5,1402.5,1370.275024,1388.175049,1233.596802,3360314,1386.983358
15-01-2018,TCS,1388.574951,1404,1367.525024,1373.050049,1220.155762,1457214,1381.525024
16-01-2018,TCS,1378,1430.824951,1375.275024,1425.425049,1266.698608,4267752,1410.508341
17-01-2018,TCS,1435,1462.5,1431.074951,1444.474976,1283.627319,4280806,1446.016642
18-01-2018,TCS,1448.5,1466.5,1434.025024,1459.099976,1296.623901,2209478,1453.208333
19-01-2018,TCS,1465.275024,1491,1451.824951,1479.650024,1314.885254,1820000,1474.158325
22-01-2018,TCS,1480.5,1567.349976,1461,1558.199951,1387.971924,4367110,1528.849976
23-01-2018,TCS,1557.474976,1571.175049,1545.025024,1551,1381.558472,3239610,1555.733358
24-01-2018,TCS,1545,1629.525024,1541.324951,1587.300049,1413.892944,5621538,1586.050008
25-01-2018,TCS,1587.5,1589.900024,1540.5,1560.525024,1390.042969,3833844,1563.641683
29-01-2018,TCS,1565.699951,1612.5,1561,1599.425049,1424.693359,3141060,1590.975016
30-01-2018,TCS,1590,1601.900024,1571.849976,1576.425049,1404.205688,1574758,1583.391683
31-01-2018,TCS,1568.5,1575,1549.300049,1556.175049,1386.167725,3043214,1560.158366
01-02-2018,TCS,1562,1595,1544.400024,1569.300049,1397.859253,2400630,1569.566691
02-02-2018,TCS,1560,1595,1551.724976,1576.824951,1404.562012,2456490,1574.516642
05-02-2018,TCS,1555,1594,1538.425049,1551.599976,1382.092651,2757742,1561.341675
06-02-2018,TCS,1505,1538.574951,1492.5,1498.625,1334.905029,2657306,1509.899984
07-02-2018,TCS,1513.5,1515.5,1473.724976,1477.525024,1316.110229,2180324,1488.916667
08-02-2018,TCS,1489.875,1513.800049,1479.5,1487.099976,1324.63916,2755004,1493.466675
09-02-2018,TCS,1475,1497,1448.324951,1485.849976,1323.526123,2102458,1477.058309
12-02-2018,TCS,1489.150024,1511.675049,1477.775024,1483.650024,1321.566162,1974562,1491.033366
14-02-2018,TCS,1485,1487.224976,1446.25,1455.900024,1296.847656,2847532,1463.125
15-02-2018,TCS,1465.974976,1471.5,1452.550049,1462.925049,1303.105225,2465236,1462.325033
16-02-2018,TCS,1461.5,1499.800049,1461.5,1466.525024,1306.312012,2515756,1475.941691
19-02-2018,TCS,1472.5,1476.650024,1447.599976,1461.800049,1302.103271,1568224,1462.016683
20-02-2018,TCS,1464,1492.525024,1463.949951,1472.375,1311.523193,1889068,1476.283325
21-02-2018,TCS,1487,1531.300049,1480.025024,1521.150024,1354.96936,3089228,1510.825032
22-02-2018,TCS,1526,1539.5,1511.25,1525.099976,1358.487915,3463010,1525.283325
23-02-2018,TCS,1525,1544.5,1496.050049,1537.900024,1369.889648,3362500,1526.150024
26-02-2018,TCS,1537.5,1544.974976,1510.599976,1515.849976,1350.248047,1363882,1523.808309
27-02-2018,TCS,1520.5,1539.275024,1516,1521.175049,1354.991821,1717800,1525.483358
28-02-2018,TCS,1517.5,1531.974976,1510.724976,1517.525024,1351.740601,2706864,1520.074992
01-03-2018,TCS,1524.5,1530.599976,1510,1518.849976,1352.920654,1718124,1519.816651
05-03-2018,TCS,1524.5,1556.824951,1516.474976,1552.925049,1383.27356,2858168,1542.074992
06-03-2018,TCS,1561,1563.5,1515.074951,1521.400024,1355.192017,1906764,1533.324992
07-03-2018,TCS,1535,1544.5,1509.25,1513.724976,1348.355591,1917772,1522.491659
08-03-2018,TCS,1527.449951,1527.449951,1493.75,1501.974976,1337.889282,1951826,1507.724976
09-03-2018,TCS,1502.5,1531.599976,1488.599976,1517.050049,1351.317383,1872436,1512.416667
12-03-2018,TCS,1521.5,1541.949951,1517.75,1526.074951,1359.356323,2091340,1528.591634
13-03-2018,TCS,1462.449951,1469.849976,1436,1443.400024,1285.713135,88067154,1449.75
14-03-2018,TCS,1446.474976,1461.525024,1437.525024,1443.449951,1285.757935,3668668,1447.5
15-03-2018,TCS,1447.5,1451.275024,1427.800049,1434.849976,1278.097168,2348906,1437.975016
16-03-2018,TCS,1434.400024,1436,1402.5,1412.849976,1258.500854,7197482,1417.116659
19-03-2018,TCS,1414.5,1424,1410,1415.5,1260.861206,3489940,1416.5
20-03-2018,TCS,1410,1436.599976,1409.5,1432.425049,1275.937378,4024984,1426.175008
21-03-2018,TCS,1436.25,1442.150024,1425,1428.375,1272.329956,3907678,1431.841675
22-03-2018,TCS,1429.974976,1437.974976,1411.275024,1415.675049,1261.016968,2326094,1421.641683
23-03-2018,TCS,1401,1417.050049,1399.025024,1409.074951,1255.138184,3654122,1408.383341
26-03-2018,TCS,1409.5,1413.699951,1390.775024,1408.5,1254.626221,2964210,1404.324992
27-03-2018,TCS,1412.5,1431.5,1411.525024,1423.849976,1268.299194,2494574,1422.291667
28-03-2018,TCS,1417.949951,1437.5,1412.5,1424.574951,1268.94519,6865654,1424.858317
02-04-2018,TCS,1420,1457,1420,1454.824951,1295.890259,1662988,1443.94165
03-04-2018,TCS,1446.050049,1464.949951,1446.050049,1455.625,1296.602783,1937290,1455.541667
04-04-2018,TCS,1464.724976,1467,1446,1455.449951,1296.446777,2841820,1456.149984
05-04-2018,TCS,1463.275024,1481.875,1460.175049,1478.974976,1317.401611,1809424,1473.675008
06-04-2018,TCS,1477,1480,1463.275024,1475.150024,1313.994629,1129018,1472.808349
09-04-2018,TCS,1469.849976,1481.75,1457.5,1461.949951,1302.236816,1235866,1467.06665
10-04-2018,TCS,1462.849976,1478.625,1462.849976,1468.800049,1308.338623,1184532,1470.091675
11-04-2018,TCS,1475.300049,1512.5,1472.800049,1507.074951,1342.431885,3124416,1497.458333
12-04-2018,TCS,1505,1575,1503.974976,1569.625,1398.14856,6114360,1549.533325
13-04-2018,TCS,1575,1620.400024,1566.050049,1576.650024,1404.40625,8179118,1587.700032
16-04-2018,TCS,1558,1599.974976,1555.375,1593.824951,1419.704956,6270274,1583.058309
17-04-2018,TCS,1593.824951,1597.474976,1573.599976,1583.300049,1410.329712,3301724,1584.791667
18-04-2018,TCS,1583,1596.724976,1572.925049,1579.550049,1406.989746,2433066,1583.066691
19-04-2018,TCS,1589.949951,1608.599976,1582.875,1595.574951,1421.26355,4820952,1595.683309
20-04-2018,TCS,1625,1711.175049,1620,1701.224976,1515.371948,18465662,1677.466675
23-04-2018,TCS,1712,1778.949951,1694.775024,1704.324951,1518.133179,15185910,1726.016642
24-04-2018,TCS,1705,1721.574951,1671.25,1692.824951,1507.889526,8314336,1695.216634
25-04-2018,TCS,1692.5,1741.5,1682.525024,1735.125,1545.568726,8196574,1719.716675
26-04-2018,TCS,1733.5,1780,1733.5,1769.625,1576.299438,12135034,1761.041667
27-04-2018,TCS,1762.5,1772,1710,1725.974976,1537.418091,4501330,1735.991659
30-04-2018,TCS,1725.974976,1774.5,1718.800049,1766.050049,1573.114868,3458558,1753.116699
02-05-2018,TCS,1765.25,1766.099976,1735.650024,1749.875,1558.706909,3158046,1750.541667
03-05-2018,TCS,1754.900024,1763,1735.199951,1740.925049,1550.734741,3761550,1746.375
04-05-2018,TCS,1746,1748.5,1735,1740.375,1550.244751,2347244,1741.291667
07-05-2018,TCS,1745,1745,1705.449951,1710.474976,1523.611328,3484426,1720.308309
08-05-2018,TCS,1717.349976,1743.25,1698.349976,1720.599976,1532.630127,2992820,1720.733317
09-05-2018,TCS,1720.099976,1747.375,1720.099976,1744.650024,1554.052734,2615050,1737.375
10-05-2018,TCS,1751.474976,1755.574951,1720.099976,1725.625,1537.106323,3858678,1733.766642
11-05-2018,TCS,1727.099976,1742.5,1721.25,1728.474976,1539.644897,2627876,1730.741659
14-05-2018,TCS,1728.5,1735.5,1705.400024,1716.775024,1529.223267,2433894,1719.225016
15-05-2018,TCS,1725,1747.900024,1716.849976,1741.199951,1550.979492,1952890,1735.31665
16-05-2018,TCS,1739.974976,1754.5,1737.625,1746.949951,1556.101685,1648450,1746.358317
17-05-2018,TCS,1756.474976,1766.574951,1738,1745.900024,1555.166138,2968048,1750.158325
18-05-2018,TCS,1740.400024,1758.849976,1729,1751.025024,1559.731201,1874996,1746.291667
21-05-2018,TCS,1764.349976,1796,1759.025024,1778.375,1584.093384,3446178,1777.800008
22-05-2018,TCS,1779,1787.474976,1746.849976,1754.449951,1562.782104,1857416,1762.924968
23-05-2018,TCS,1762.5,1772.5,1740.5,1747.550049,1556.635986,1507298,1753.516683
24-05-2018,TCS,1755,1807.5,1751.175049,1801.849976,1605.003662,2962316,1786.841675
25-05-2018,TCS,1812.5,1837.400024,1786.275024,1792.900024,1597.03186,3769772,1805.525024
28-05-2018,TCS,1808.25,1808.25,1743,1751.025024,1559.731201,3716798,1767.425008
29-05-2018,TCS,1764.949951,1772,1744,1761.75,1569.28479,3525312,1759.25
30-05-2018,TCS,1754.525024,1766.5,1741.25,1757.050049,1565.098389,3779106,1754.93335
31-05-2018,TCS,1734,1759.050049,1726.099976,1741.050049,1563.750854,5049371,1742.066691
01-06-2018,TCS,1754,1757.5,1716.300049,1732.449951,1556.026733,1603856,1735.416667
04-06-2018,TCS,1745,1749,1712.599976,1744.25,1566.624878,1681483,1735.283325
05-06-2018,TCS,1744,1751.900024,1711.150024,1721.599976,1546.281372,2449568,1728.216675
06-06-2018,TCS,1723,1734.900024,1715.199951,1725.75,1550.008789,2236512,1725.283325
07-06-2018,TCS,1725,1749,1723.800049,1735.550049,1558.810913,2414762,1736.116699
08-06-2018,TCS,1735,1757.300049,1735,1747.099976,1569.184692,2582138,1746.466675
11-06-2018,TCS,1747.099976,1763,1743,1749.699951,1571.519775,2179378,1751.899984
12-06-2018,TCS,1757,1785,1753,1781,1599.632446,4608875,1773
13-06-2018,TCS,1816,1831.650024,1798,1824.099976,1638.343262,5370983,1817.916667
14-06-2018,TCS,1830,1832.300049,1784,1787.550049,1605.515381,3819998,1801.283366
15-06-2018,TCS,1800,1847.099976,1788.599976,1840.050049,1652.669189,9183574,1825.25
18-06-2018,TCS,1867.949951,1867.949951,1822.150024,1829,1642.744385,4674987,1839.699992
19-06-2018,TCS,1822.150024,1839,1821,1824.5,1638.702637,3245034,1828.166667
20-06-2018,TCS,1832,1836.300049,1818.599976,1822.449951,1636.86145,3107695,1825.783325
21-06-2018,TCS,1832,1832,1817.599976,1819.349976,1634.077271,2910659,1822.983317
22-06-2018,TCS,1827,1827,1799.550049,1809.800049,1625.499756,2949458,1812.116699
25-06-2018,TCS,1811.900024,1822.349976,1806,1819.25,1633.987671,2083217,1815.866659
26-06-2018,TCS,1823,1861,1821,1852,1663.402588,4679712,1844.666667
27-06-2018,TCS,1860,1885.150024,1851.25,1858,1668.791016,4081208,1864.800008
28-06-2018,TCS,1865,1871,1826.300049,1842.699951,1655.049194,4888125,1846.666667
29-06-2018,TCS,1844.900024,1867.400024,1842.300049,1847.75,1659.584839,3506276,1852.483358
02-07-2018,TCS,1852,1857.800049,1841.099976,1851.349976,1662.818604,2650290,1850.083334
03-07-2018,TCS,1859.949951,1879.900024,1857.050049,1874.050049,1683.206787,3242233,1870.333374
04-07-2018,TCS,1879.900024,1879.900024,1857.150024,1866.150024,1676.111328,2700614,1867.733357
05-07-2018,TCS,1873,1887.5,1862.099976,1880.300049,1688.820557,2472571,1876.633342
06-07-2018,TCS,1882.849976,1921,1881.650024,1912.949951,1718.145508,3713781,1905.199992
09-07-2018,TCS,1924,1924.400024,1876.5,1883,1691.245239,6151747,1894.633341
10-07-2018,TCS,1898,1898.900024,1870.75,1875.099976,1684.14978,5303302,1881.583333
11-07-2018,TCS,1900,1998,1894.150024,1979.900024,1778.27771,22903802,1957.350016
12-07-2018,TCS,1984,1990.900024,1960.5,1971.349976,1770.598267,6921701,1974.25
13-07-2018,TCS,1975,1997.900024,1974,1981.099976,1779.355225,4148185,1984.333333
16-07-2018,TCS,1990,1996,1977.449951,1989.199951,1786.630737,2582159,1987.549967
17-07-2018,TCS,1989,2009,1981,2002.150024,1801.885254,3315492,1997.383341
18-07-2018,TCS,2005,2011.699951,1993.050049,2000.25,1800.175293,2013869,2001.666667
19-07-2018,TCS,2002.099976,2010.449951,1970,1981.400024,1783.210815,1746318,1987.283325
20-07-2018,TCS,1984.900024,2000,1984,1996.599976,1796.890381,1934995,1993.533325
23-07-2018,TCS,2001,2009.949951,1986,2005.650024,1805.035156,2086201,2000.533325
24-07-2018,TCS,2015,2015,1984.150024,1999,1799.050293,2038423,1999.383341
25-07-2018,TCS,2001.900024,2002,1968.400024,1981.5,1783.300781,1535492,1983.966675
26-07-2018,TCS,1974.949951,1985,1955.099976,1964.699951,1768.18103,3503036,1968.266642
27-07-2018,TCS,1960.849976,1964.650024,1940.300049,1943.75,1749.326782,2033977,1949.566691
30-07-2018,TCS,1943,1954.699951,1931.550049,1944.599976,1750.091675,1579251,1943.616659
31-07-2018,TCS,1942,1947,1928,1940.199951,1746.131836,2204803,1938.399984
01-08-2018,TCS,1949.949951,1981.550049,1949.800049,1976.5,1778.800781,2425180,1969.283366
02-08-2018,TCS,1980,1985,1945,1948.400024,1753.511475,1509287,1959.466675
03-08-2018,TCS,1956.5,1982.050049,1956.5,1979.449951,1781.455933,1505131,1972.666667
06-08-2018,TCS,1997,1998.949951,1972.25,1975.550049,1777.945801,1532249,1982.25
07-08-2018,TCS,1978.199951,1979.150024,1960.5,1967.349976,1770.565918,1353521,1969
08-08-2018,TCS,1972,1978.300049,1962,1974,1776.551025,1315062,1971.43335
09-08-2018,TCS,1980,1980.800049,1966,1974.349976,1776.866089,2060297,1973.716675
10-08-2018,TCS,1980.949951,1996.5,1972.050049,1993.099976,1793.740601,2784105,1987.216675
13-08-2018,TCS,1997.800049,2004.25,1990,2000.150024,1800.085449,3559575,1998.133341
14-08-2018,TCS,1992,2024.599976,1982.400024,2003.550049,1803.14502,3311765,2003.516683
16-08-2018,TCS,2000.300049,2020.050049,1995,2008.5,1807.60022,2152065,2007.850016
17-08-2018,TCS,2013.849976,2021.900024,2004,2012.75,1811.424927,1213731,2012.883341
20-08-2018,TCS,2024,2024,2003.699951,2009.949951,1808.905029,1587032,2012.549967
21-08-2018,TCS,2010.150024,2024,2004,2017.650024,1815.834717,1376866,2015.216675
23-08-2018,TCS,2022.800049,2038,2020.300049,2035.099976,1831.539307,3046791,2031.133342
24-08-2018,TCS,2035.099976,2046,2031,2043,1838.64917,1570533,2040
27-08-2018,TCS,2043,2059,2035,2050.899902,1845.759155,1532702,2048.299967
28-08-2018,TCS,2055,2072,2052,2069.199951,1862.228638,1987983,2064.399984
29-08-2018,TCS,2072.5,2076.600098,2045.599976,2072,1864.748291,1525867,2064.733358
30-08-2018,TCS,2068,2085,2065.5,2082.399902,1874.10791,2408020,2077.633301
31-08-2018,TCS,2082.300049,2092,2074,2078.399902,1870.508179,2504554,2081.466634
03-09-2018,TCS,2084.800049,2090,2048.399902,2052.899902,1847.559204,1439711,2063.766601
04-09-2018,TCS,2059.800049,2104.75,2056.949951,2098.899902,1888.957764,4420803,2086.866618
05-09-2018,TCS,2100,2107.25,2075.050049,2079.25,1871.272949,1681106,2087.18335
06-09-2018,TCS,2075,2081.5,2060.300049,2075.300049,1867.718384,2238097,2072.366699
07-09-2018,TCS,2079.300049,2084,2065.399902,2079.850098,1871.813232,1312182,2076.416667
10-09-2018,TCS,2084.399902,2093.399902,2074.25,2080.75,1872.623291,1530539,2082.799967
11-09-2018,TCS,2089,2089,2042.199951,2046.25,1841.574219,3679745,2059.149984
12-09-2018,TCS,2052.350098,2068.899902,2040,2043.949951,1839.503906,2307661,2050.949951
14-09-2018,TCS,2044,2071.550049,2018.150024,2065.399902,1858.808594,3642038,2051.699992
17-09-2018,TCS,2070,2077.800049,2054.550049,2074.149902,1866.683228,1033857,2068.833333
18-09-2018,TCS,2073,2078.800049,2057.600098,2070.75,1863.623657,1456507,2069.050049
19-09-2018,TCS,2071.899902,2089,2066.850098,2077.899902,1870.058472,1301268,2077.916667
21-09-2018,TCS,2077,2121,2050.149902,2103.149902,1892.782715,4508530,2091.433268
24-09-2018,TCS,2115,2210.5,2098.149902,2198.449951,1978.550415,3032226,2169.033284
25-09-2018,TCS,2204.899902,2211.899902,2153.800049,2183.199951,1964.82605,2868778,2182.966634
26-09-2018,TCS,2187,2199,2135.100098,2142.149902,1927.881958,1970951,2158.75
27-09-2018,TCS,2141.899902,2209.699951,2135.800049,2188.850098,1969.910522,3311802,2178.116699
28-09-2018,TCS,2178,2190,2158.850098,2183.699951,1965.276001,2904371,2177.516683
01-10-2018,TCS,2190.899902,2275.949951,2190.350098,2255.550049,2029.938599,3772208,2240.616699
03-10-2018,TCS,2250.300049,2255,2155.600098,2162.850098,1946.511597,3902322,2191.150065
04-10-2018,TCS,2156.600098,2156.649902,2056.350098,2064.800049,1858.268555,4762419,2092.600016
05-10-2018,TCS,2050,2120,2020.900024,2102.649902,1892.33252,3417624,2081.183309
08-10-2018,TCS,2102.649902,2122.199951,2048.149902,2077.550049,1869.74292,2010154,2082.633301
09-10-2018,TCS,2080.350098,2107.649902,2053.199951,2091.800049,1882.567993,1867130,2084.216634
10-10-2018,TCS,2100,2105.949951,2029,2043.599976,1839.189087,2749573,2059.516642
11-10-2018,TCS,1985,2013,1941,1979.949951,1781.905762,4700256,1977.983317
12-10-2018,TCS,1978,1978,1903,1918.300049,1726.422241,9373289,1933.100016
15-10-2018,TCS,1940,1955.550049,1920,1949.5,1754.501343,2638151,1941.68335
16-10-2018,TCS,1958,1971.900024,1935,1962.300049,1766.021362,2815425,1956.400024
17-10-2018,TCS,1970,1989,1920,1929.400024,1736.412109,2779207,1946.133341
19-10-2018,TCS,1929,1929,1870.050049,1913.199951,1721.832153,3428776,1904.083333
22-10-2018,TCS,1914,1916,1886.949951,1903,1712.652832,1778496,1901.983317
23-10-2018,TCS,1888,1898,1837,1843.650024,1662.734009,2752811,1859.550008
24-10-2018,TCS,1852.050049,1874,1811.099976,1848.5,1667.108032,2735913,1844.533325
25-10-2018,TCS,1844,1876.900024,1825.050049,1853,1671.166504,2507233,1851.650024
26-10-2018,TCS,1853.900024,1853.900024,1791.099976,1799.099976,1622.555664,2285970,1814.699992
29-10-2018,TCS,1808.699951,1877.949951,1784.349976,1871,1687.400024,2609483,1844.433309
30-10-2018,TCS,1867,1909.400024,1845,1894.800049,1708.865112,2404883,1883.066691
31-10-2018,TCS,1900,1943.900024,1875.449951,1938.150024,1747.960815,2769190,1919.166666
01-11-2018,TCS,1943.650024,1944.349976,1901.300049,1935.75,1745.796509,2769759,1927.133342
02-11-2018,TCS,1934.199951,1954.599976,1905,1913.449951,1725.684448,1818635,1924.349976
05-11-2018,TCS,1910,1927.349976,1884.75,1890.849976,1705.302246,1713366,1900.983317
06-11-2018,TCS,1894,1937.5,1891,1932.699951,1743.045654,1398710,1920.399984
07-11-2018,TCS,1940,1949,1937,1942.150024,1751.568604,144530,1942.716675
